CO2,datetime,temp_air,f_start,f_fluxid,f_end,atm_press
411.10916,2026-01-29T10:11:30Z,18.83,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
410.66751,2026-01-29T10:11:31Z,18.84,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
410.64948,2026-01-29T10:11:32Z,18.85,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
409.81277,2026-01-29T10:11:33Z,18.86,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
410.13864,2026-01-29T10:11:34Z,18.87,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
410.9812,2026-01-29T10:11:35Z,18.88,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
411.63797,2026-01-29T10:11:36Z,18.89,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
411.09088,2026-01-29T10:11:37Z,18.91,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
410.8183,2026-01-29T10:11:38Z,18.92,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
411.05142,2026-01-29T10:11:39Z,18.93,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
412.04584,2026-01-29T10:11:40Z,18.94,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
411.5264,2026-01-29T10:11:41Z,18.95,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
410.86646,2026-01-29T10:11:42Z,18.96,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
411.30649,2026-01-29T10:11:43Z,18.98,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
410.4704,2026-01-29T10:11:44Z,18.99,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
411.33182,2026-01-29T10:11:45Z,19,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
411.25049,2026-01-29T10:11:46Z,19.01,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
410.82523,2026-01-29T10:11:47Z,19.02,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
411.81189,2026-01-29T10:11:48Z,19.03,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
411.00479,2026-01-29T10:11:49Z,19.04,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
412.61667,2026-01-29T10:11:50Z,19.05,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
412.5452,2026-01-29T10:11:51Z,19.06,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
413.65884,2026-01-29T10:11:52Z,19.08,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
413.81351,2026-01-29T10:11:53Z,19.09,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
413.47214,2026-01-29T10:11:54Z,19.1,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
414.03775,2026-01-29T10:11:55Z,19.11,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
414.72226,2026-01-29T10:11:56Z,19.12,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.37582,2026-01-29T10:11:57Z,19.14,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
414.80222,2026-01-29T10:11:58Z,19.15,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.98911,2026-01-29T10:11:59Z,19.15,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.62659,2026-01-29T10:12:00Z,19.16,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.21594,2026-01-29T10:12:01Z,19.18,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.92413,2026-01-29T10:12:02Z,19.19,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
417.24677,2026-01-29T10:12:03Z,19.2,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.52695,2026-01-29T10:12:04Z,19.21,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.68286,2026-01-29T10:12:05Z,19.22,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.47452,2026-01-29T10:12:06Z,19.23,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.50745,2026-01-29T10:12:07Z,19.25,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.5759,2026-01-29T10:12:08Z,19.25,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.85248,2026-01-29T10:12:09Z,19.26,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
417.08545,2026-01-29T10:12:10Z,19.27,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.45178,2026-01-29T10:12:11Z,19.28,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.91754,2026-01-29T10:12:12Z,19.29,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.61575,2026-01-29T10:12:13Z,19.3,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.49963,2026-01-29T10:12:14Z,19.32,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.47305,2026-01-29T10:12:15Z,19.34,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.24631,2026-01-29T10:12:16Z,19.34,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
414.23608,2026-01-29T10:12:17Z,19.35,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
414.61328,2026-01-29T10:12:18Z,19.36,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.07852,2026-01-29T10:12:19Z,19.37,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.4805,2026-01-29T10:12:20Z,19.38,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.41513,2026-01-29T10:12:21Z,19.39,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
414.46255,2026-01-29T10:12:22Z,19.4,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.37698,2026-01-29T10:12:23Z,19.41,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.13538,2026-01-29T10:12:24Z,19.42,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.09436,2026-01-29T10:12:25Z,19.43,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.38306,2026-01-29T10:12:26Z,19.45,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.38266,2026-01-29T10:12:27Z,19.45,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.09253,2026-01-29T10:12:28Z,19.46,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.21185,2026-01-29T10:12:29Z,19.47,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.63638,2026-01-29T10:12:30Z,19.48,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.2113,2026-01-29T10:12:31Z,19.49,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.0556,2026-01-29T10:12:32Z,19.5,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.06128,2026-01-29T10:12:33Z,19.52,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.1268,2026-01-29T10:12:34Z,19.53,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.68707,2026-01-29T10:12:35Z,19.53,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.62634,2026-01-29T10:12:36Z,19.55,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.49146,2026-01-29T10:12:37Z,19.55,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.41727,2026-01-29T10:12:38Z,19.57,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.72119,2026-01-29T10:12:39Z,19.58,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.43829,2026-01-29T10:12:40Z,19.59,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
417.21823,2026-01-29T10:12:41Z,19.6,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
418.23911,2026-01-29T10:12:42Z,19.6,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
418.17273,2026-01-29T10:12:43Z,19.61,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
417.24652,2026-01-29T10:12:44Z,19.62,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
417.7016,2026-01-29T10:12:45Z,19.63,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
418.67944,2026-01-29T10:12:46Z,19.64,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
420.49884,2026-01-29T10:12:47Z,19.65,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
421.02835,2026-01-29T10:12:48Z,19.66,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
420.16391,2026-01-29T10:12:49Z,19.67,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
420.36478,2026-01-29T10:12:50Z,19.68,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
420.24734,2026-01-29T10:12:51Z,19.69,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
420.3537,2026-01-29T10:12:52Z,19.7,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
420.78406,2026-01-29T10:12:53Z,19.71,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
419.72202,2026-01-29T10:12:54Z,19.72,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
419.40027,2026-01-29T10:12:55Z,19.74,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
418.39874,2026-01-29T10:12:56Z,19.74,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
418.88843,2026-01-29T10:12:57Z,19.75,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
418.43323,2026-01-29T10:12:58Z,19.76,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
417.66235,2026-01-29T10:12:59Z,19.77,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.57236,2026-01-29T10:13:00Z,19.79,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.14145,2026-01-29T10:13:01Z,19.8,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.82169,2026-01-29T10:13:02Z,19.81,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
416.87418,2026-01-29T10:13:03Z,19.82,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
415.72656,2026-01-29T10:13:04Z,19.83,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
414.45712,2026-01-29T10:13:05Z,19.84,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
413.32697,2026-01-29T10:13:06Z,19.85,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
413.05313,2026-01-29T10:13:07Z,19.86,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
413.19125,2026-01-29T10:13:08Z,19.88,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
414.21832,2026-01-29T10:13:09Z,19.89,2026-01-29T10:10:10Z,434,2026-01-29T10:13:10Z,0.9896313157894737
